mnist_test
mnist_test
mnist_test
mnist_test
4189.144144773483,0.9612293144208038,3767.6957516670227
mnist_test
3828.0151550769806,0.9962174940898345,3457.5131528377533
4818.661120176315,0.957919621749409,4351.905335903168
mnist_test
55.71251440048218,0.6690307328605201,35.868730783462524
46.65943384170532,0.46335697399527187,28.73700714111328
45.03398633003235,0.7134751773049646,27.24629521369934
54.8070068359375,0.4690307328605201,32.70127511024475
44.29582476615906,0.5101654846335697,26.701878547668457
43.6362042427063,0.46335697399527187,26.115714073181152
mnist_test
59.523993253707886,0.46335697399527187,38.061211347579956
49.65246272087097,0.46335697399527187,29.902469396591187
50.65605354309082,0.46335697399527187,30.384032487869263
mnist_test
58.46072864532471,0.9929078014184397,38.12487983703613
62.00040626525879,0.9971631205673759,43.35122776031494
65.59870529174805,0.9981087470449173,45.750340938568115
67.87254452705383,0.9971631205673759,44.68339014053345
51.782411336898804,0.9929078014184397,32.646000146865845
72.45562672615051,0.9971631205673759,50.9693067073822
63.17103934288025,0.9536643026004729,45.053303718566895
66.14311623573303,0.9976359338061466,45.51042914390564
72.74048137664795,0.9914893617021276,46.229191303253174
76.33566617965698,0.9810874704491725,51.76586127281189

cifar_test
cifar_test
117.43165493011475,0.5005,94.64888501167297
99.87167549133301,0.501,81.14953970909119
108.10158395767212,0.502,87.04068613052368
95.07455015182495,0.5045,75.94424200057983
coil_20_test
jaffe_test
