cifar_test
4588.0788831710815,0.646,4076.8236508369446
3257.520449399948,0.6345,2907.9976723194122
5406.635206699371,0.638,4826.968996047974
5200.1796061992645,0.616,4664.8241193294525
4217.348331212997,0.613,3737.5986568927765
5776.119172334671,0.627,5171.231957197189
4670.309231758118,0.63,4151.846993684769
4396.075954675674,0.6195,3915.2829506397247
2469.596878051758,0.5915,2198.358674764633
4327.664413452148,0.627,3863.535099029541

